Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
Combined,2018-19,2018,49,Overall,Overall,"Black, non-Hispanic",Overall,2.6,13,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Overall,"Black, non-Hispanic",Overall,4,17,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Overall,"Black, non-Hispanic",Overall,5.3,22.3,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Overall,"Black, non-Hispanic",Overall,6.2,28.5,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Overall,"Black, non-Hispanic",Overall,5.5,33.9,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Overall,"Black, non-Hispanic",Overall,4.3,38.2,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Overall,"Black, non-Hispanic",Overall,4,42.2,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Overall,"Black, non-Hispanic",Overall,3.9,46,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Overall,"Black, non-Hispanic",Overall,4.7,50.7,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Overall,"Black, non-Hispanic",Overall,5.7,56.4,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Overall,"Black, non-Hispanic",Overall,6,62.4,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Overall,"Black, non-Hispanic",Overall,7,69.4,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Overall,"Black, non-Hispanic",Overall,6,75.4,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Overall,"Black, non-Hispanic",Overall,7.1,82.5,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Overall,"Black, non-Hispanic",Overall,6.4,88.9,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Overall,"Black, non-Hispanic",Overall,5.6,94.5,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Overall,"Black, non-Hispanic",Overall,5.1,99.6,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Overall,"Black, non-Hispanic",Overall,3.3,102.8,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Overall,"Black, non-Hispanic",Overall,2.8,105.7,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Overall,"Black, non-Hispanic",Overall,1.8,107.5,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Overall,"Black, non-Hispanic",Overall,0.8,108.3,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Overall,"Black, non-Hispanic",Overall,0.3,108.6,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,Overall,Overall,Hispanic,Overall,0.1,0.1,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,Overall,Overall,Hispanic,Overall,0.3,0.4,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,Overall,Overall,Hispanic,Overall,0.2,0.7,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,Overall,Overall,Hispanic,Overall,0.5,1.1,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,Overall,Overall,Hispanic,Overall,0.5,1.6,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,Overall,Overall,Hispanic,Overall,0.6,2.3,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,Overall,Overall,Hispanic,Overall,0.5,2.8,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,Overall,Overall,Hispanic,Overall,0.9,3.7,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,Overall,Overall,Hispanic,Overall,1.4,5.1,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,Overall,Overall,Hispanic,Overall,1.7,6.8,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Overall,Hispanic,Overall,2.6,9.4,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Overall,Hispanic,Overall,3.5,12.9,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Overall,Hispanic,Overall,5.3,18.2,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Overall,Hispanic,Overall,5.2,23.4,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Overall,Hispanic,Overall,5,28.4,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Overall,Hispanic,Overall,3.7,32.1,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Overall,Hispanic,Overall,3.8,35.9,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Overall,Hispanic,Overall,4.2,40.1,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Overall,Hispanic,Overall,4.4,44.5,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Overall,Hispanic,Overall,4.1,48.5,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Overall,Hispanic,Overall,4.7,53.2,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Overall,Hispanic,Overall,4.6,57.8,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Overall,Hispanic,Overall,4.8,62.6,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Overall,Hispanic,Overall,4.1,66.8,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Overall,Hispanic,Overall,4.1,70.9,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Overall,Hispanic,Overall,2.8,73.7,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Overall,Hispanic,Overall,2.1,75.8,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Overall,Hispanic,Overall,1.2,77,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Overall,Hispanic,Overall,1,77.9,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Overall,Hispanic,Overall,0.5,78.5,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Overall,Hispanic,Overall,0.2,78.7,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,Overall,Overall,"White, non-Hispanic",Overall,0.1,0.1,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,Overall,Overall,"White, non-Hispanic",Overall,0.2,0.3,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,Overall,Overall,"White, non-Hispanic",Overall,0.2,0.6,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,Overall,Overall,"White, non-Hispanic",Overall,0.2,0.7,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,Overall,Overall,"White, non-Hispanic",Overall,0.3,1,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,Overall,Overall,"White, non-Hispanic",Overall,0.4,1.5,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,Overall,Overall,"White, non-Hispanic",Overall,0.6,2,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,Overall,Overall,"White, non-Hispanic",Overall,0.5,2.5,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,Overall,Overall,"White, non-Hispanic",Overall,1,3.6,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,Overall,Overall,"White, non-Hispanic",Overall,1.2,4.8,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Overall,"White, non-Hispanic",Overall,1.7,6.5,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Overall,"White, non-Hispanic",Overall,2.6,9.1,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Overall,"White, non-Hispanic",Overall,3.9,12.9,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Overall,"White, non-Hispanic",Overall,4.4,17.3,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Overall,"White, non-Hispanic",Overall,3.9,21.2,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Overall,"White, non-Hispanic",Overall,3.2,24.4,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Overall,"White, non-Hispanic",Overall,3.4,27.8,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Overall,"White, non-Hispanic",Overall,4.1,31.9,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Overall,"White, non-Hispanic",Overall,4.5,36.4,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Overall,"White, non-Hispanic",Overall,4.8,41.2,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Overall,"White, non-Hispanic",Overall,5.6,46.8,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Overall,"White, non-Hispanic",Overall,5.8,52.6,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Overall,"White, non-Hispanic",Overall,5.9,58.5,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Overall,"White, non-Hispanic",Overall,6.5,65,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Overall,"White, non-Hispanic",Overall,5.9,70.9,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Overall,"White, non-Hispanic",Overall,4,75,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Overall,"White, non-Hispanic",Overall,3.2,78.2,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Overall,"White, non-Hispanic",Overall,2.2,80.4,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Overall,"White, non-Hispanic",Overall,1.3,81.7,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Overall,"White, non-Hispanic",Overall,0.7,82.5,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Overall,"White, non-Hispanic",Overall,0.3,82.8,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,Overall,Overall,Overall,Overall,0.2,0.2,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,Overall,Overall,Overall,Overall,0.3,0.5,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,Overall,Overall,Overall,Overall,0.3,0.8,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,Overall,Overall,Overall,Overall,0.4,1.2,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,Overall,Overall,Overall,Overall,0.5,1.6,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,Overall,Overall,Overall,Overall,0.7,2.3,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,Overall,Overall,Overall,Overall,0.7,3.1,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,Overall,Overall,Overall,Overall,0.8,3.9,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,Overall,Overall,Overall,Overall,1.5,5.3,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,Overall,Overall,Overall,Overall,1.6,6.9,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Overall,Overall,Overall,2.3,9.2,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Overall,Overall,Overall,3.3,12.5,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Overall,Overall,Overall,4.6,17.2,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Overall,Overall,Overall,4.8,22,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Overall,Overall,Overall,4.2,26.2,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Overall,Overall,Overall,3.5,29.8,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Overall,Overall,Overall,3.6,33.4,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Overall,Overall,Overall,4.5,37.9,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Overall,Overall,Overall,4.9,42.7,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Overall,Overall,Overall,5,47.8,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Overall,Overall,Overall,5.8,53.6,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Overall,Overall,Overall,5.7,59.3,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Overall,Overall,Overall,6,65.3,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Overall,Overall,Overall,6.2,71.5,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Overall,Overall,Overall,5.5,77,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Overall,Overall,Overall,4.1,81.1,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Overall,Overall,Overall,3.1,84.2,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Overall,Overall,Overall,2.1,86.3,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Overall,Overall,Overall,1.4,87.7,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Overall,Overall,Overall,0.7,88.4,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Overall,Overall,Overall,0.3,88.7,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,Overall,Female,Overall,Overall,0.2,0.2,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,Overall,Female,Overall,Overall,0.3,0.4,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,Overall,Female,Overall,Overall,0.4,0.8,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,Overall,Female,Overall,Overall,0.4,1.3,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,Overall,Female,Overall,Overall,0.5,1.7,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,Overall,Female,Overall,Overall,0.6,2.3,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,Overall,Female,Overall,Overall,0.8,3.1,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,Overall,Female,Overall,Overall,0.9,4,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,Overall,Female,Overall,Overall,1.5,5.4,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,Overall,Female,Overall,Overall,1.5,6.9,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Female,Overall,Overall,2.4,9.3,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Female,Overall,Overall,3.5,12.9,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Female,Overall,Overall,4.7,17.6,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Female,Overall,Overall,5,22.6,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Female,Overall,Overall,4.2,26.9,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Female,Overall,Overall,3.4,30.3,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Female,Overall,Overall,3.8,34,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Female,Overall,Overall,4.1,38.1,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Female,Overall,Overall,5,43.2,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Female,Overall,Overall,5.3,48.4,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Female,Overall,Overall,5.9,54.3,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Female,Overall,Overall,5.7,60,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Female,Overall,Overall,6.1,66.1,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Female,Overall,Overall,6.4,72.5,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Female,Overall,Overall,5.9,78.5,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Female,Overall,Overall,4.4,82.9,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Female,Overall,Overall,3.4,86.3,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Female,Overall,Overall,2.3,88.6,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Female,Overall,Overall,1.5,90.1,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Female,Overall,Overall,0.8,90.9,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Female,Overall,Overall,0.4,91.2,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,Overall,Male,Overall,Overall,0.2,0.2,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,Overall,Male,Overall,Overall,0.3,0.5,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,Overall,Male,Overall,Overall,0.3,0.8,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,Overall,Male,Overall,Overall,0.4,1.2,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,Overall,Male,Overall,Overall,0.4,1.6,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,Overall,Male,Overall,Overall,0.8,2.4,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,Overall,Male,Overall,Overall,0.7,3.1,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,Overall,Male,Overall,Overall,0.9,4,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,Overall,Male,Overall,Overall,1.5,5.5,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,Overall,Male,Overall,Overall,1.5,7.1,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,Overall,Male,Overall,Overall,2.3,9.4,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,Overall,Male,Overall,Overall,3.2,12.6,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,Overall,Male,Overall,Overall,4.5,17.1,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,Overall,Male,Overall,Overall,4.7,21.8,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,Overall,Male,Overall,Overall,4.3,26.1,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,Overall,Male,Overall,Overall,3.6,29.7,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,Overall,Male,Overall,Overall,3.5,33.1,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,Overall,Male,Overall,Overall,4.7,37.9,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,Overall,Male,Overall,Overall,4.7,42.6,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,Overall,Male,Overall,Overall,4.8,47.4,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,Overall,Male,Overall,Overall,5.7,53.1,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,Overall,Male,Overall,Overall,5.7,58.8,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,Overall,Male,Overall,Overall,6.1,64.8,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,Overall,Male,Overall,Overall,5.9,70.7,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,Overall,Male,Overall,Overall,5.1,75.8,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,Overall,Male,Overall,Overall,3.6,79.4,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,Overall,Male,Overall,Overall,2.9,82.3,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,Overall,Male,Overall,Overall,2,84.2,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,Overall,Male,Overall,Overall,1.2,85.5,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,Overall,Male,Overall,Overall,0.7,86.2,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,Overall,Male,Overall,Overall,0.3,86.5,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,12-17 years,Overall,Overall,Overall,0,0,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,12-17 years,Overall,Overall,Overall,0,0,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,12-17 years,Overall,Overall,Overall,0,0,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,12-17 years,Overall,Overall,Overall,0,0,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,12-17 years,Overall,Overall,Overall,0.1,0.1,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,12-17 years,Overall,Overall,Overall,0,0.2,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,12-17 years,Overall,Overall,Overall,0.3,0.5,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,12-17 years,Overall,Overall,Overall,0.1,0.6,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,12-17 years,Overall,Overall,Overall,0.3,0.8,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,12-17 years,Overall,Overall,Overall,0.2,1.1,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,12-17 years,Overall,Overall,Overall,0.7,1.8,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,12-17 years,Overall,Overall,Overall,0.9,2.7,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,12-17 years,Overall,Overall,Overall,0.4,3.1,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,12-17 years,Overall,Overall,Overall,0.2,3.3,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,12-17 years,Overall,Overall,Overall,0.2,3.6,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,12-17 years,Overall,Overall,Overall,0.4,4,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,12-17 years,Overall,Overall,Overall,0.5,4.5,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,12-17 years,Overall,Overall,Overall,0.7,5.2,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,12-17 years,Overall,Overall,Overall,0.9,6.1,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,12-17 years,Overall,Overall,Overall,1,7,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,12-17 years,Overall,Overall,Overall,1.2,8.3,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,12-17 years,Overall,Overall,Overall,1.1,9.4,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,12-17 years,Overall,Overall,Overall,1.1,10.5,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,12-17 years,Overall,Overall,Overall,1,11.5,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,12-17 years,Overall,Overall,Overall,0.9,12.4,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,12-17 years,Overall,Overall,Overall,0.5,12.8,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,12-17 years,Overall,Overall,Overall,0.5,13.3,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,12-17 years,Overall,Overall,Overall,0.1,13.5,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,12-17 years,Overall,Overall,Overall,0.1,13.6,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,12-17 years,Overall,Overall,Overall,0.3,13.9,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,12-17 years,Overall,Overall,Overall,0.1,14,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,18-29 years,Overall,Overall,Overall,0,0,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,18-29 years,Overall,Overall,Overall,0.2,0.2,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,18-29 years,Overall,Overall,Overall,0,0.2,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,18-29 years,Overall,Overall,Overall,0,0.2,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,18-29 years,Overall,Overall,Overall,0.1,0.3,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,18-29 years,Overall,Overall,Overall,0.2,0.5,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,18-29 years,Overall,Overall,Overall,0,0.5,2018-11-17T00:00:00.000
Combined,2018-19,2018,47,18-29 years,Overall,Overall,Overall,0.1,0.6,2018-11-24T00:00:00.000
Combined,2018-19,2018,48,18-29 years,Overall,Overall,Overall,0.3,1,2018-12-01T00:00:00.000
Combined,2018-19,2018,49,18-29 years,Overall,Overall,Overall,0.4,1.3,2018-12-08T00:00:00.000
Combined,2018-19,2018,50,18-29 years,Overall,Overall,Overall,0.6,1.9,2018-12-15T00:00:00.000
Combined,2018-19,2018,51,18-29 years,Overall,Overall,Overall,0.7,2.6,2018-12-22T00:00:00.000
Combined,2018-19,2018,52,18-29 years,Overall,Overall,Overall,0.9,3.5,2018-12-29T00:00:00.000
Combined,2018-19,2019,1,18-29 years,Overall,Overall,Overall,1.3,4.8,2019-01-05T00:00:00.000
Combined,2018-19,2019,2,18-29 years,Overall,Overall,Overall,1.1,5.9,2019-01-12T00:00:00.000
Combined,2018-19,2019,3,18-29 years,Overall,Overall,Overall,0.7,6.6,2019-01-19T00:00:00.000
Combined,2018-19,2019,4,18-29 years,Overall,Overall,Overall,0.8,7.4,2019-01-26T00:00:00.000
Combined,2018-19,2019,5,18-29 years,Overall,Overall,Overall,0.9,8.3,2019-02-02T00:00:00.000
Combined,2018-19,2019,6,18-29 years,Overall,Overall,Overall,0.8,9.1,2019-02-09T00:00:00.000
Combined,2018-19,2019,7,18-29 years,Overall,Overall,Overall,1.1,10.2,2019-02-16T00:00:00.000
Combined,2018-19,2019,8,18-29 years,Overall,Overall,Overall,1,11.2,2019-02-23T00:00:00.000
Combined,2018-19,2019,9,18-29 years,Overall,Overall,Overall,1.5,12.8,2019-03-02T00:00:00.000
Combined,2018-19,2019,10,18-29 years,Overall,Overall,Overall,1.4,14.2,2019-03-09T00:00:00.000
Combined,2018-19,2019,11,18-29 years,Overall,Overall,Overall,1.2,15.4,2019-03-16T00:00:00.000
Combined,2018-19,2019,12,18-29 years,Overall,Overall,Overall,1.2,16.6,2019-03-23T00:00:00.000
Combined,2018-19,2019,13,18-29 years,Overall,Overall,Overall,0.9,17.5,2019-03-30T00:00:00.000
Combined,2018-19,2019,14,18-29 years,Overall,Overall,Overall,0.5,18.1,2019-04-06T00:00:00.000
Combined,2018-19,2019,15,18-29 years,Overall,Overall,Overall,0.5,18.5,2019-04-13T00:00:00.000
Combined,2018-19,2019,16,18-29 years,Overall,Overall,Overall,0.3,18.8,2019-04-20T00:00:00.000
Combined,2018-19,2019,17,18-29 years,Overall,Overall,Overall,0,18.9,2019-04-27T00:00:00.000
Combined,2018-19,2019,18,18-29 years,Overall,Overall,Overall,0.1,19,2019-05-04T00:00:00.000
Combined,2018-19,2018,40,30-39 years,Overall,Overall,Overall,0,0,2018-10-06T00:00:00.000
Combined,2018-19,2018,41,30-39 years,Overall,Overall,Overall,0,0,2018-10-13T00:00:00.000
Combined,2018-19,2018,42,30-39 years,Overall,Overall,Overall,0,0,2018-10-20T00:00:00.000
Combined,2018-19,2018,43,30-39 years,Overall,Overall,Overall,0,0.1,2018-10-27T00:00:00.000
Combined,2018-19,2018,44,30-39 years,Overall,Overall,Overall,0,0.1,2018-11-03T00:00:00.000
Combined,2018-19,2018,45,30-39 years,Overall,Overall,Overall,0.2,0.3,2018-11-10T00:00:00.000
Combined,2018-19,2018,46,30-39 years,Overall,Overall,Overall,0.2,0.5,2018-11-17T00:00:00.000
